sample,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
ALDP-9E95AB,ORF3a,100219,84,325,1,0,0,324.28980532633534,3.0769230769230766,0,0,3.0769230769230766,0.9978147856194934,0,0,0.9978147856194934
ALDP-9E95AB,E,100219,87,477,2,0,11,475.95765274049836,4.1928721174004195,0,23.060796645702307,27.253668763102727,1.9956295712389869,0,10.975962641814426,12.971592213053412
ALDP-9E95AB,M,100219,87,477,75,20,2,475.95765274049836,157.23270440251574,41.928721174004195,4.1928721174004195,203.35429769392036,74.836108921462,19.956295712389867,1.9956295712389869,96.78803420509087
ALDP-9E95AB,ORF6,100219,89|90,1257,4,1,2,1254.2531855237032,6.688963210702341,1.6722408026755853,3.1896914855283924,11.55089549890632,3.9912591424779738,0.9978147856194934,1.9956295712389869,6.984703499336454
ALDP-9E95AB,ORF7a,100219,91,83,2,0,0,82.81862720641796,24.096385542168672,0,0,24.096385542168672,1.9956295712389869,0,0,1.9956295712389869
ALDP-9E95AB,ORF8,100219,92,224,0,0,1,223.51051197876652,0,0,4.464285714285714,4.464285714285714,0,0,0.9978147856194934,0.9978147856194934
ALDP-9E95AB,N,100219,93,1232,53,16,5,1229.3078158832159,43.01948051948052,12.987012987012987,4.058441558441558,60.064935064935064,52.88418363783315,15.965036569911895,4.989073928097467,73.83829413584252
ALDP-9E95AB,N*,100219,95,522,0,0,2,520.8593180933756,0,0,3.8314176245210727,3.8314176245210727,0,0,1.9956295712389869,1.9956295712389869
ALDP-9E95AB,ORF10,100219,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E95BA,ORF1a,38568,1,5,147,36,1,12.964115328769964,29400.0,7200.0,200.0,36800.0,381.14499066583693,93.34163036714374,2.5928230657539926,477.07944409873465
ALDP-9E95BA,S,38568,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E95BA,ORF3a,38568,84|85,484,1,0,1,1254.9263638249327,2.9585798816568047,0,6.849315068493151,9.807894950149956,2.5928230657539926,0,2.5928230657539926,5.185646131507985
